AL Price,AR Price,DE Price,FL Price,GA Price,KY Price,LA Price,MD Price,MS Price,NC Price,OK Price,SC Price,TN Price,TX Price,VA Price,WV Price
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
102.73,104.02,0.0,90.88,100.63,105.95,0.0,0.0,0.0,103.66,0,104.59,0.0,108.82,97.1,0.0
116.89,0.0,122.36,113.43,105.81,120.76,69.25,0.0,0.0,98.83,0,87.74,0.0,122.18,105.13,0.0
123.83,0.0,0.0,115.22,114.18,135.15,0.0,0.0,0.0,117.75,0,0.0,0.0,126.96,111.03,140.03
128.15,0.0,0.0,113.27,123.79,139.18,125.87,0.0,0.0,123.2,0,0.0,0.0,129.59,114.64,0.0
0.0,0.0,0.0,102.37,0.0,134.71,0.0,0.0,0.0,0.0,0,0.0,0.0,132.33,0.0,0.0
129.28,0.0,0.0,133.2,0.0,145.1,0.0,0.0,0.0,124.74,0,0.0,0.0,133.98,117.09,140.26
129.26,0.0,137.48,129.22,127.24,131.95,0.0,0.0,0.0,0.0,0,0.0,0.0,131.84,117.84,141.62
123.85,125.94,0.0,120.71,120.58,128.51,0.0,0.0,0.0,112.36,0,0.0,0.0,120.74,109.43,136.91
0.0,0.0,131.41,109.71,128.76,129.93,0.0,0.0,0.0,0.0,0,0.0,0.0,124.12,109.65,134.72
123.91,0.0,0.0,127.53,127.26,127.83,0.0,0.0,0.0,122.39,0,0.0,0.0,125.35,0.0,133.55
0.0,0.0,0.0,0.0,0.0,131.19,0.0,0.0,0.0,125.67,0,0.0,0.0,0.0,121.54,0.0
0.0,0.0,0.0,0.0,128.45,125.6,0.0,0.0,0.0,119.93,0,0.0,0.0,125.86,121.72,0.0
0.0,0.0,0.0,122.54,0.0,126.0,0.0,0.0,0.0,126.64,0,0.0,125.68,0.0,146.74,0.0
0.0,0.0,0.0,0.0,0.0,128.74,0.0,0.0,0.0,126.49,0,0.0,130.13,137.46,133.03,138.59
0.0,0.0,0.0,131.87,132.17,142.95,0.0,0.0,0.0,126.98,0,0.0,0.0,141.57,139.73,142.72
0.0,0.0,0.0,137.63,0.0,141.31,0.0,0.0,0.0,124.7,0,0.0,0.0,0.0,112.97,138.37
0.0,0.0,0.0,129.67,129.02,125.9,0.0,0.0,0.0,120.96,0,0.0,126.83,0.0,0.0,126.97
118.87,0.0,0.0,115.39,116.15,118.15,0.0,0.0,0.0,106.53,0,0.0,0.0,0.0,0.0,125.55
126.14,0.0,0.0,110.25,115.73,126.92,0.0,0.0,0.0,118.29,0,0.0,0.0,0.0,0.0,129.79
0.0,0.0,0.0,120.36,123.36,134.98,0.0,0.0,0.0,132.45,0,0.0,0.0,0.0,113.5,139.34
0.0,0.0,0.0,136.85,125.59,135.44,0.0,0.0,0.0,121.16,0,0.0,133.31,0.0,138.35,139.92
136.35,0.0,0.0,136.59,0.0,138.07,0.0,97.39,0.0,125.61,0,0.0,133.23,0.0,135.2,137.84
137.99,0.0,0.0,108.97,119.2,139.08,0.0,0.0,0.0,131.13,0,0.0,0.0,0.0,0.0,156.79
0.0,0.0,0.0,0.0,130.19,134.58,0.0,0.0,0.0,135.55,0,0.0,0.0,0.0,124.55,130.98
0.0,0.0,0.0,0.0,0.0,129.32,0.0,132.67,0.0,133.46,0,0.0,0.0,124.92,123.09,134.78
0.0,0.0,0.0,0.0,135.76,141.49,0.0,137.61,0.0,0.0,0,0.0,0.0,0.0,116.49,125.77
0.0,0.0,0.0,0.0,132.61,132.34,0.0,128.65,0.0,129.55,0,0.0,0.0,0.0,130.02,0.0
0.0,0.0,0.0,129.77,0.0,131.7,0.0,122.74,0.0,125.97,0,0.0,0.0,0.0,126.46,135.12
0.0,0.0,0.0,113.84,0.0,133.15,0.0,117.87,0.0,0.0,0,0.0,0.0,130.42,113.82,132.75
123.86,0.0,0.0,129.5,0.0,127.25,0.0,0.0,0.0,124.39,0,0.0,0.0,0.0,124.66,130.8
131.43,0.0,0.0,134.1,0.0,128.69,0.0,124.19,0.0,129.02,0,0.0,0.0,0.0,101.67,134.87
132.6,0.0,0.0,106.36,0.0,134.3,0.0,127.52,0.0,129.17,0,0.0,128.49,0.0,109.43,137.89
133.94,0.0,0.0,0.0,0.0,135.1,0.0,0.0,0.0,128.38,0,0.0,0.0,0.0,0.0,132.2
0.0,0.0,0.0,0.0,0.0,133.13,0.0,0.0,0.0,128.85,0,0.0,0.0,0.0,128.56,131.95
125.7,0.0,0.0,0.0,130.97,131.19,0.0,0.0,0.0,122.48,0,0.0,0.0,0.0,127.29,132.45
0.0,0.0,0.0,138.9,0.0,126.62,0.0,130.57,127.01,126.4,0,0.0,0.0,0.0,0.0,133.3
0.0,0.0,0.0,0.0,129.34,127.51,0.0,131.2,0.0,0.0,0,0.0,0.0,0.0,128.1,0.0
129.6,0.0,0.0,133.49,0.0,142.66,0.0,131.89,0.0,135.86,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,134.33,135.61,139.64,0.0,128.22,0.0,131.48,0,0.0,0.0,128.66,137.26,0.0
126.98,0.0,0.0,139.25,0.0,133.78,0.0,127.07,0.0,130.16,0,0.0,0.0,0.0,0.0,0.0
126.06,0.0,0.0,136.47,0.0,129.21,0.0,110.99,0.0,126.02,0,0.0,0.0,0.0,122.53,0.0
0.0,0.0,0.0,137.59,0.0,128.14,0.0,128.1,0.0,125.61,0,0.0,123.38,0.0,128.72,0.0
124.13,0.0,0.0,132.13,0.0,124.41,0.0,123.47,0.0,0.0,0,106.14,119.07,0.0,129.7,0.0
0.0,0.0,0.0,129.79,0.0,124.27,0.0,121.1,0.0,122.84,0,0.0,0.0,0.0,118.23,0.0
0.0,0.0,0.0,127.51,112.88,122.72,0.0,118.75,0.0,0.0,0,116.46,0.0,0.0,122.04,0.0
0.0,0.0,0.0,107.23,0.0,117.14,0.0,0.0,0.0,108.97,0,0.0,0.0,0.0,114.55,0.0
0.0,0.0,0.0,116.42,111.89,123.53,0.0,105.31,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,90.59,92.43,0.0,91.37,0.0,93.66,0,0.0,0.0,79.01,99.46,0.0
0.0,0.0,0.0,0.0,0.0,71.37,0.0,64.38,0.0,80.25,0,0.0,67.73,0.0,85.38,0.0
0.0,0.0,0.0,0.0,0.0,87.75,0.0,0.0,0.0,90.16,0,0.0,0.0,0.0,0.0,0.0
79.5,0.0,0.0,0.0,0.0,84.76,0.0,78.53,0.0,88.46,0,0.0,0.0,0.0,107.15,0.0
81.32,0.0,0.0,97.94,0.0,81.25,0.0,77.63,0.0,0.0,0,0.0,0.0,0.0,92.07,0.0
0.0,0.0,0.0,94.76,0.0,88.28,0.0,0.0,0.0,89.31,0,0.0,83.83,0.0,0.0,0.0
0.0,0.0,0.0,82.11,0.0,84.02,0.0,70.19,0.0,85.03,0,0.0,0.0,0.0,67.13,88.36
0.0,0.0,0.0,0.0,0.0,77.34,0.0,63.0,0.0,78.47,0,0.0,0.0,0.0,0.0,78.15
0.0,0.0,0.0,67.47,0.0,75.5,0.0,64.82,0.0,69.15,0,0.0,65.16,0.0,59.19,0.0
66.46,0.0,0.0,0.0,0.0,74.61,0.0,63.22,0.0,70.16,0,84.71,0.0,0.0,46.17,0.0
0.0,0.0,0.0,0.0,67.64,78.22,0.0,55.49,0.0,68.54,0,0.0,0.0,0.0,75.77,77.2
0.0,0.0,0.0,0.0,0.0,68.72,0.0,61.83,0.0,63.15,0,71.51,0.0,68.01,0.0,0.0
0.0,0.0,0.0,0.0,0.0,55.54,0.0,0.0,0.0,55.43,0,0.0,0.0,0.0,48.26,0.0
0.0,0.0,0.0,0.0,0.0,46.84,0.0,38.01,0.0,49.76,0,63.17,0.0,0.0,53.46,54.56
0.0,0.0,0.0,0.0,0.0,48.55,0.0,43.5,0.0,52.89,0,0.0,0.0,0.0,45.42,52.11
0.0,0.0,0.0,0.0,0.0,55.37,0.0,0.0,0.0,59.67,0,0.0,0.0,0.0,51.5,0.0
0.0,0.0,0.0,0.0,0.0,55.97,0.0,0.0,0.0,62.83,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,54.7,57.84,65.5,0.0,56.88,0.0,69.68,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,77.67,0.0,67.71,0.0,0.0,0.0,74.12,0,0.0,0.0,0.0,75.3,68.26
0.0,0.0,0.0,0.0,0.0,62.03,0.0,0.0,62.83,69.79,0,0.0,0.0,0.0,46.32,63.75
0.0,0.0,0.0,0.0,0.0,66.78,0.0,59.0,0.0,0.0,0,0.0,0.0,0.0,50.7,69.29
0.0,0.0,0.0,0.0,0.0,67.12,0.0,61.26,0.0,72.87,0,0.0,0.0,0.0,67.82,0.0
71.4,0.0,0.0,0.0,0.0,69.63,0.0,0.0,70.53,78.02,0,0.0,0.0,0.0,73.33,70.22
0.0,0.0,0.0,0.0,60.23,66.5,0.0,63.76,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,73.04,0.0,68.54,0.0,81.85,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,68.79,70.9,0.0,0.0,0.0,72.55,0,0.0,0.0,0.0,79.87,71.42
0.0,0.0,0.0,0.0,65.04,73.47,0.0,0.0,0.0,77.46,0,75.49,0.0,0.0,0.0,77.24
0.0,0.0,0.0,0.0,63.93,68.04,0.0,0.0,0.0,72.87,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,70.22,70.2,0.0,0.0,0.0,71.3,0,75.06,0.0,0.0,79.46,73.26
0.0,0.0,0.0,0.0,65.84,68.39,0.0,66.9,0.0,69.11,0,70.81,0.0,0.0,0.0,73.33
0.0,0.0,0.0,0.0,59.79,66.03,0.0,62.28,0.0,66.47,0,0.0,0.0,0.0,68.03,68.84
0.0,0.0,0.0,0.0,64.93,68.68,0.0,59.75,0.0,0.0,0,68.6,0.0,0.0,64.0,66.45
0.0,0.0,0.0,0.0,0.0,73.63,0.0,68.41,0.0,75.47,0,0.0,0.0,0.0,70.37,70.85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,71.25,82.88,0.0,70.45,0.0,79.64,0,79.88,0.0,0.0,0.0,85.77
0.0,0.0,0.0,0.0,0.0,87.47,0.0,0.0,0.0,83.38,0,88.01,85.79,0.0,51.17,0.0
0.0,0.0,0.0,89.98,70.33,84.08,0.0,0.0,0.0,85.29,0,0.0,0.0,0.0,72.3,0.0
0.0,0.0,0.0,0.0,89.11,90.88,0.0,83.78,0.0,101.24,0,0.0,0.0,0.0,60.65,0.0
0.0,0.0,0.0,0.0,86.5,87.02,0.0,83.09,0.0,0.0,0,0.0,0.0,0.0,78.91,0.0
0.0,0.0,0.0,0.0,0.0,84.2,0.0,81.23,0.0,85.19,0,0.0,0.0,0.0,81.9,89.69
0.0,0.0,0.0,0.0,92.63,87.63,0.0,0.0,0.0,93.31,0,0.0,0.0,0.0,91.38,97.7
0.0,0.0,0.0,0.0,98.49,99.84,0.0,0.0,0.0,97.27,0,0.0,0.0,0.0,62.0,102.83
0.0,0.0,0.0,0.0,93.06,95.04,0.0,0.0,0.0,94.48,0,0.0,0.0,0.0,0.0,100.47
0.0,0.0,0.0,0.0,94.49,93.01,0.0,0.0,0.0,96.77,0,101.76,0.0,0.0,70.62,90.7
0.0,0.0,0.0,0.0,93.42,93.2,0.0,0.0,0.0,96.27,0,101.19,0.0,0.0,100.21,95.44
95.92,0.0,0.0,0.0,97.07,0.0,0.0,97.37,0.0,99.23,0,0.0,0.0,0.0,105.89,0.0
0.0,0.0,0.0,0.0,0.0,100.04,0.0,94.36,0.0,103.55,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,88.89,91.75,0.0,94.6,0.0,96.85,0,0.0,0.0,0.0,89.39,0.0
0.0,0.0,0.0,0.0,77.35,79.29,0.0,74.85,0.0,86.94,0,90.72,0.0,0.0,73.43,0.0
0.0,0.0,0.0,0.0,77.84,77.52,0.0,83.22,0.0,0.0,0,79.6,0.0,0.0,72.49,82.77
0.0,0.0,0.0,0.0,82.79,85.23,0.0,0.0,0.0,84.53,0,0.0,82.73,0.0,95.65,94.95
0.0,0.0,0.0,0.0,0.0,87.28,0.0,0.0,0.0,87.52,0,0.0,0.0,0.0,93.95,93.68
0.0,0.0,0.0,0.0,82.15,89.01,0.0,0.0,0.0,90.05,0,0.0,0.0,0.0,88.69,0.0
0.0,0.0,0.0,0.0,91.92,89.02,0.0,0.0,0.0,88.93,0,0.0,0.0,0.0,93.13,89.3
0.0,0.0,0.0,0.0,86.61,0.0,0.0,0.0,0.0,81.24,0,0.0,0.0,0.0,89.41,85.72
0.0,0.0,0.0,0.0,86.17,0.0,0.0,0.0,0.0,84.35,0,85.5,0.0,0.0,90.41,88.71
0.0,0.0,0.0,0.0,81.34,0.0,0.0,78.35,0.0,81.64,0,0.0,0.0,0.0,0.0,87.67
0.0,0.0,0.0,0.0,79.53,0.0,0.0,0.0,0.0,85.29,0,0.0,0.0,0.0,56.82,92.85
0.0,0.0,0.0,0.0,82.81,88.3,0.0,80.62,0.0,84.62,0,85.65,0.0,0.0,88.7,93.44
0.0,0.0,0.0,0.0,80.37,85.18,0.0,85.24,0.0,84.28,0,87.16,81.79,0.0,0.0,0.0
0.0,0.0,0.0,0.0,84.45,87.62,0.0,0.0,0.0,86.25,0,87.23,0.0,0.0,71.79,91.69
0.0,0.0,0.0,0.0,79.93,85.44,0.0,0.0,0.0,0.0,0,82.34,0.0,0.0,0.0,82.43
0.0,0.0,0.0,0.0,0.0,79.24,0.0,0.0,0.0,0.0,0,74.27,73.76,0.0,0.0,79.22
0.0,0.0,0.0,0.0,57.2,57.91,0.0,0.0,0.0,59.51,0,0.0,64.3,0.0,0.0,63.76
0.0,0.0,0.0,0.0,0.0,45.1,0.0,0.0,0.0,0.0,0,43.38,0.0,0.0,78.59,0.0
0.0,0.0,0.0,0.0,0.0,48.93,0.0,0.0,0.0,45.2,0,0.0,0.0,0.0,57.73,45.01
0.0,0.0,0.0,0.0,0.0,55.01,0.0,0.0,0.0,0.0,0,56.55,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,63.31,0.0,0.0,0.0,0.0,0,58.12,0.0,0.0,96.35,84.06
0.0,0.0,0.0,58.24,0.0,69.28,0.0,0.0,0.0,0.0,0,68.89,0.0,0.0,102.29,0.0
0.0,0.0,0.0,0.0,53.6,65.37,0.0,53.26,0.0,0.0,0,0.0,0.0,0.0,70.22,58.06
0.0,0.0,0.0,0.0,0.0,62.31,0.0,0.0,0.0,0.0,0,55.88,0.0,0.0,59.58,0.0
0.0,0.0,0.0,0.0,0.0,68.54,0.0,0.0,0.0,0.0,0,56.39,0.0,0.0,0.0,63.49
0.0,0.0,0.0,0.0,0.0,72.63,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67.76
0.0,0.0,0.0,0.0,0.0,68.37,0.0,0.0,0.0,66.64,0,0.0,0.0,0.0,0.0,73.66
0.0,0.0,0.0,0.0,0.0,81.98,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,67.85,0.0
0.0,0.0,0.0,0.0,76.24,87.54,0.0,82.85,0.0,0.0,0,85.1,84.53,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,83.33,0.0,0.0,0.0,0.0,0,82.49,0.0,0.0,66.13,88.23
0.0,0.0,0.0,0.0,87.62,91.98,0.0,0.0,0.0,0.0,0,88.06,0.0,0.0,67.03,0.0
0.0,0.0,0.0,0.0,92.37,93.58,0.0,89.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,90.73,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,97.54
0.0,0.0,0.0,0.0,85.49,0.0,0.0,82.9,0.0,0.0,0,0.0,0.0,0.0,71.45,94.3
0.0,0.0,0.0,0.0,0.0,96.1,0.0,89.53,0.0,0.0,0,0.0,0.0,0.0,0.0,101.38
0.0,0.0,0.0,112.19,0.0,99.78,0.0,106.71,0.0,0.0,0,101.94,105.5,0.0,0.0,96.34
0.0,0.0,0.0,108.17,99.86,106.64,0.0,106.58,0.0,0.0,0,0.0,0.0,0.0,62.6,0.0
